"Source","Target","Weights"
"line_1","line_10",0.347331358467495
"line_1","line_11",-0.178110069684543
"line_1","line_12",0.616305441810843
"line_1","line_13",-0.0832559057455456
"line_1","line_14",0.29038337574121
"line_1","line_15",-0.0747758059433831
"line_1","line_16",0.375982877892639
"line_1","line_17",0.0995623287618386
"line_1","line_18",0.220629592626637
"line_1","line_19",0.14204263675448
"line_1","line_2",0.0265152600918269
"line_1","line_20",0.0832257617866484
"line_1","line_21",0.151048847059273
"line_1","line_22",0.625166247602174
"line_1","line_23",0.203702973273315
"line_1","line_24",-0.0055439070936309
"line_1","line_25",0.330782303831876
"line_1","line_26",0.246641413909833
"line_1","line_27",0.186074268725831
"line_1","line_28",0.0183249384215197
"line_1","line_29",-0.205436412250993
"line_1","line_3",0.284787437498475
"line_1","line_30",0.35193963243696
"line_1","line_31",0.0513501573432403
"line_1","line_32",0.156756430223089
"line_1","line_33",0.259865930842539
"line_1","line_34",0.134116931113988
"line_1","line_35",0.0664819893445497
"line_1","line_36",-0.0702433389345675
"line_1","line_37",0.181176320182327
"line_1","line_4",0.754994376185714
"line_1","line_5",0.766919262629125
"line_1","line_6",0.789298740306892
"line_1","line_7",0.0368665056434103
"line_1","line_8",0.346917096431026
"line_1","line_9",0.327523287530479
"line_10","line_11",-0.18193262259629
"line_10","line_12",0.346897556487049
"line_10","line_13",-0.00463367507804012
"line_10","line_14",0.158998269257905
"line_10","line_15",-0.0688238808370018
"line_10","line_16",0.424979946872481
"line_10","line_17",0.240134108024271
"line_10","line_18",0.329428690120212
"line_10","line_19",0.177258476921677
"line_10","line_2",0.00529042877775184
"line_10","line_20",0.0229110260314213
"line_10","line_21",0.222441032331327
"line_10","line_22",0.252994527610966
"line_10","line_23",0.223003554401054
"line_10","line_24",0.0853502273265537
"line_10","line_25",0.0402097659181207
"line_10","line_26",0.232940404633202
"line_10","line_27",0.123601590539893
"line_10","line_28",0.158831220456599
"line_10","line_29",-0.116495278164677
"line_10","line_3",0.229771439475829
"line_10","line_30",0.983419131017661
"line_10","line_31",0.0128589996006273
"line_10","line_32",-0.0409419428971787
"line_10","line_33",0.295503521580082
"line_10","line_34",0.332636298060768
"line_10","line_35",0.325748664400867
"line_10","line_36",0.176437498497969
"line_10","line_37",0.326835407338632
"line_10","line_4",0.219281565996912
"line_10","line_5",0.311404447521187
"line_10","line_6",0.304621390484233
"line_10","line_7",0.0928684425122251
"line_10","line_8",0.205326203196091
"line_10","line_9",0.174490270948747
"line_11","line_12",-0.099739400583933
"line_11","line_13",-0.0886327808942964
"line_11","line_14",-0.191609774547292
"line_11","line_15",-0.143833214007429
"line_11","line_16",-0.253943296790301
"line_11","line_17",-0.402098703111787
"line_11","line_18",-0.204179430389446
"line_11","line_19",-0.162648560066572
"line_11","line_2",-0.069958914133127
"line_11","line_20",0.0336018906808033
"line_11","line_21",-0.180442535864544
"line_11","line_22",-0.221040380437171
"line_11","line_23",-0.31955209046591
"line_11","line_24",-0.222450602376069
"line_11","line_25",0.0436559087978136
"line_11","line_26",-0.568941365553486
"line_11","line_27",-0.132559672905087
"line_11","line_28",-0.153235569782093
"line_11","line_29",-0.119692289038418
"line_11","line_3",-0.179667779976385
"line_11","line_30",-0.158475921551592
"line_11","line_31",-0.0648760511027899
"line_11","line_32",-0.0614834767358861
"line_11","line_33",-0.279575374185244
"line_11","line_34",-0.0876290291070889
"line_11","line_35",-0.11349718644107
"line_11","line_36",-0.0886940598831638
"line_11","line_37",-0.113292048128504
"line_11","line_4",-0.178844968540014
"line_11","line_5",-0.250941560249682
"line_11","line_6",-0.244737498460918
"line_11","line_7",-0.309058673124556
"line_11","line_8",-0.260686981989619
"line_11","line_9",-0.262248234838179
"line_12","line_13",0.0132213235492807
"line_12","line_14",0.173970383763947
"line_12","line_15",-0.0442232770483344
"line_12","line_16",0.383234681148117
"line_12","line_17",0.157375368525434
"line_12","line_18",0.223607773582419
"line_12","line_19",0.207146039225737
"line_12","line_2",-0.0410048430372518
"line_12","line_20",0.196951601565741
"line_12","line_21",0.240848423230646
"line_12","line_22",0.648961496643709
"line_12","line_23",0.115477972535521
"line_12","line_24",0.00209956254741407
"line_12","line_25",0.168020598373711
"line_12","line_26",0.096221669822094
"line_12","line_27",0.10351479406584
"line_12","line_28",-0.0224237494615979
"line_12","line_29",-0.274062951997422
"line_12","line_3",0.156864612069367
"line_12","line_30",0.362933642912197
"line_12","line_31",-0.0227117223904517
"line_12","line_32",0.101406620942345
"line_12","line_33",0.294755806533981
"line_12","line_34",0.148269139123964
"line_12","line_35",0.167441537613065
"line_12","line_36",0.129665858567942
"line_12","line_37",0.2824947250824
"line_12","line_4",0.478693307237978
"line_12","line_5",0.392094379769208
"line_12","line_6",0.388033458497814
"line_12","line_7",0.0674415736790819
"line_12","line_8",0.188441274865322
"line_12","line_9",0.191485383493811
"line_13","line_14",0.489431425914902
"line_13","line_15",0.0307670399460888
"line_13","line_16",0.0306446228309141
"line_13","line_17",0.0761084276082852
"line_13","line_18",0.019437434685378
"line_13","line_19",0.0363755410880902
"line_13","line_2",0.471827653103941
"line_13","line_20",-0.00429249315958696
"line_13","line_21",0.0963915036273431
"line_13","line_22",-0.0201542649937544
"line_13","line_23",0.130687813398755
"line_13","line_24",0.226822391483638
"line_13","line_25",0.0627075914059542
"line_13","line_26",0.203397048068384
"line_13","line_27",-0.198759884052715
"line_13","line_28",0.121081530310565
"line_13","line_29",0.0944013964694235
"line_13","line_3",0.516579398256441
"line_13","line_30",-0.00508356747468703
"line_13","line_31",0.140946520787673
"line_13","line_32",-0.0887065349794079
"line_13","line_33",0.0525768953471794
"line_13","line_34",0.0778437501444423
"line_13","line_35",0.0795941122502133
"line_13","line_36",-0.0144053623403276
"line_13","line_37",0.113241192938896
"line_13","line_4",-0.0888341003038802
"line_13","line_5",-0.0389206376517865
"line_13","line_6",-0.0411795154907934
"line_13","line_7",0.655930461516129
"line_13","line_8",0.454474143327469
"line_13","line_9",0.484029728124672
"line_14","line_15",0.0472244626889197
"line_14","line_16",0.118512126802661
"line_14","line_17",0.14311755385504
"line_14","line_18",0.0840008433225586
"line_14","line_19",0.0971115141254333
"line_14","line_2",0.497996499563945
"line_14","line_20",0.0229939172710183
"line_14","line_21",0.0616446641138734
"line_14","line_22",0.169509142167031
"line_14","line_23",0.18069959204135
"line_14","line_24",0.23568853536209
"line_14","line_25",0.265227394784389
"line_14","line_26",0.275287954768268
"line_14","line_27",0.154152576180542
"line_14","line_28",0.14140333748108
"line_14","line_29",-0.0437476608975969
"line_14","line_3",0.823909487013803
"line_14","line_30",0.15487998797979
"line_14","line_31",0.120608758940085
"line_14","line_32",-0.120870206631276
"line_14","line_33",0.0977715337858596
"line_14","line_34",0.117118679689477
"line_14","line_35",0.071729233757371
"line_14","line_36",-0.134242195286356
"line_14","line_37",0.143516977393659
"line_14","line_4",0.214117812640905
"line_14","line_5",0.287545678416899
"line_14","line_6",0.315704521696714
"line_14","line_7",0.714608947260779
"line_14","line_8",0.777062218000728
"line_14","line_9",0.862952775269993
"line_15","line_16",0.0522778255385808
"line_15","line_17",0.147991788592846
"line_15","line_18",0.0438657487851873
"line_15","line_19",0.0011526308668162
"line_15","line_2",0.0312402542813986
"line_15","line_20",0.170609874630027
"line_15","line_21",0.114444906343793
"line_15","line_22",0.105679960019321
"line_15","line_23",0.0953918758544514
"line_15","line_24",0.0940494366577265
"line_15","line_25",0.0284355824978161
"line_15","line_26",0.144450539772734
"line_15","line_27",0.0550759705863299
"line_15","line_28",-0.0552384322364897
"line_15","line_29",-0.027789619871511
"line_15","line_3",0.00649823258595046
"line_15","line_30",-0.0682030431129424
"line_15","line_31",-0.00703277193334275
"line_15","line_32",0.103660980497913
"line_15","line_33",0.230353746376521
"line_15","line_34",0.114096518995632
"line_15","line_35",0.0866477426633097
"line_15","line_36",0.00808553001235868
"line_15","line_37",0.0333834016256959
"line_15","line_4",0.0321564985067112
"line_15","line_5",-0.00908041744801531
"line_15","line_6",-0.0198955107083578
"line_15","line_7",0.0745998979614672
"line_15","line_8",0.0115282454429591
"line_15","line_9",0.0172516093620127
"line_16","line_17",0.234275280441713
"line_16","line_18",0.809763295725408
"line_16","line_19",0.0948827179910938
"line_16","line_2",0.0734851976421034
"line_16","line_20",-0.0809129877126247
"line_16","line_21",0.150950800085854
"line_16","line_22",0.314151582149763
"line_16","line_23",0.150192554287935
"line_16","line_24",0.0639473259984302
"line_16","line_25",0.0957931796968401
"line_16","line_26",0.203866220780371
"line_16","line_27",0.0687324135766085
"line_16","line_28",0.0782285295783
"line_16","line_29",-0.113323527704125
"line_16","line_3",0.152341544032312
"line_16","line_30",0.414816549701677
"line_16","line_31",-0.00861388117890674
"line_16","line_32",-0.00141820098800375
"line_16","line_33",0.232695624893668
"line_16","line_34",0.0496218592784404
"line_16","line_35",0.0838025986274799
"line_16","line_36",0.123404421137958
"line_16","line_37",0.240197527401544
"line_16","line_4",0.242415386796264
"line_16","line_5",0.247180274036764
"line_16","line_6",0.282006887373727
"line_16","line_7",0.0787849088272472
"line_16","line_8",0.160866651428767
"line_16","line_9",0.13930265185017
"line_17","line_18",0.124195208712977
"line_17","line_19",0.211239654979047
"line_17","line_2",0.0599586755034897
"line_17","line_20",0.0584344064689969
"line_17","line_21",0.204992077095916
"line_17","line_22",0.201518973760214
"line_17","line_23",0.349200304061001
"line_17","line_24",0.39881318521355
"line_17","line_25",-0.0364412107035507
"line_17","line_26",0.40725106482445
"line_17","line_27",0.120325148156687
"line_17","line_28",0.0284301574133564
"line_17","line_29",0.0883861613124524
"line_17","line_3",0.112794414421556
"line_17","line_30",0.243734392843099
"line_17","line_31",0.0486716965211973
"line_17","line_32",0.115606568668025
"line_17","line_33",0.384346158538257
"line_17","line_34",0.0702095974061763
"line_17","line_35",0.0947383353540922
"line_17","line_36",0.121507111798286
"line_17","line_37",0.108573354952552
"line_17","line_4",0.0885089695780458
"line_17","line_5",0.158667669759422
"line_17","line_6",0.142255377084496
"line_17","line_7",0.214193401142256
"line_17","line_8",0.16510821618437
"line_17","line_9",0.169509841269331
"line_18","line_19",-0.0165295701865222
"line_18","line_2",0.0536179568678265
"line_18","line_20",-0.11284313069647
"line_18","line_21",0.0693086084714985
"line_18","line_22",0.144813574911699
"line_18","line_23",0.100770772962474
"line_18","line_24",0.0101236195590688
"line_18","line_25",0.0352493197382397
"line_18","line_26",0.121214200771338
"line_18","line_27",0.0398883360732853
"line_18","line_28",0.0347546555907692
"line_18","line_29",-0.052020585373996
"line_18","line_3",0.122671230479429
"line_18","line_30",0.315978403778471
"line_18","line_31",0.0173077537601101
"line_18","line_32",-0.0310888221537892
"line_18","line_33",0.128556337180594
"line_18","line_34",-0.0174469741478045
"line_18","line_35",0.0113879316681435
"line_18","line_36",0.0554821973664797
"line_18","line_37",0.147786005634234
"line_18","line_4",0.119148215505781
"line_18","line_5",0.12378468836571
"line_18","line_6",0.151074014185629
"line_18","line_7",0.0707280815914113
"line_18","line_8",0.0985115954095496
"line_18","line_9",0.0820597690578667
"line_19","line_2",-0.033196374512979
"line_19","line_20",0.136279394514521
"line_19","line_21",0.199776515911994
"line_19","line_22",0.24313894124233
"line_19","line_23",0.168964143674831
"line_19","line_24",0.137135928167068
"line_19","line_25",0.0778943481021602
"line_19","line_26",0.142847042503542
"line_19","line_27",-0.00393797333467651
"line_19","line_28",0.0604029333425819
"line_19","line_29",-0.0663124885033366
"line_19","line_3",0.0628597498601602
"line_19","line_30",0.166817448831127
"line_19","line_31",0.000948897787804525
"line_19","line_32",0.0484002100005589
"line_19","line_33",0.211431884305197
"line_19","line_34",0.0444367750759985
"line_19","line_35",0.148664051020481
"line_19","line_36",0.132671824989269
"line_19","line_37",0.131021754624198
"line_19","line_4",0.161935495681251
"line_19","line_5",0.140461117419384
"line_19","line_6",0.126934120455327
"line_19","line_7",0.0496533878490818
"line_19","line_8",0.119522552071043
"line_19","line_9",0.0977313431022519
"line_2","line_20",-0.130776026907228
"line_2","line_21",-0.0745435840906567
"line_2","line_22",-0.0837004575601137
"line_2","line_23",0.0675175841705424
"line_2","line_24",0.156401717167345
"line_2","line_25",0.207698294998483
"line_2","line_26",0.137551277926726
"line_2","line_27",-0.0655084497952718
"line_2","line_28",-0.0233992787487842
"line_2","line_29",-0.0983608466492334
"line_2","line_3",0.552983490057906
"line_2","line_30",-0.00695892958003128
"line_2","line_31",0.0610171047954776
"line_2","line_32",-0.0650518743144616
"line_2","line_33",-0.0289632553321262
"line_2","line_34",-0.0847109485015076
"line_2","line_35",-0.165852919849603
"line_2","line_36",-0.16374723389259
"line_2","line_37",0.065276722267568
"line_2","line_4",-0.0544887794735648
"line_2","line_5",-0.0404954827191677
"line_2","line_6",0.00575053655462923
"line_2","line_7",0.586751323691126
"line_2","line_8",0.353618334324497
"line_2","line_9",0.437241755088086
"line_20","line_21",0.255651209563618
"line_20","line_22",0.229628143900556
"line_20","line_23",-0.121632371968912
"line_20","line_24",0.00510759128893502
"line_20","line_25",0.036429701533847
"line_20","line_26",0.0349101572955228
"line_20","line_27",0.0308320916565012
"line_20","line_28",-0.149616232538156
"line_20","line_29",-0.0842884713395443
"line_20","line_3",-0.0947224314745791
"line_20","line_30",0.0307131881114928
"line_20","line_31",-0.156767185732528
"line_20","line_32",0.254378019301081
"line_20","line_33",0.199216728391832
"line_20","line_34",-0.0318974100284075
"line_20","line_35",0.0681312564524976
"line_20","line_36",0.10832348731123
"line_20","line_37",0.0252961525282552
"line_20","line_4",0.114669107976618
"line_20","line_5",0.0566998731073589
"line_20","line_6",0.0126256872208724
"line_20","line_7",-0.0328007644015946
"line_20","line_8",0.00766490386743677
"line_20","line_9",0.0153227658801495
"line_21","line_22",0.27377758249307
"line_21","line_23",0.228302783597133
"line_21","line_24",0.0829020400741491
"line_21","line_25",0.0289957484188369
"line_21","line_26",0.259366651901284
"line_21","line_27",-0.000791316885727922
"line_21","line_28",0.0324676557291764
"line_21","line_29",-0.0258374280803631
"line_21","line_3",0.0979753018111299
"line_21","line_30",0.224972443727829
"line_21","line_31",0.0618686566403272
"line_21","line_32",0.0817385909376819
"line_21","line_33",0.402007021252351
"line_21","line_34",0.247676088959942
"line_21","line_35",0.266474589576958
"line_21","line_36",0.233809761078164
"line_21","line_37",0.204399560343839
"line_21","line_4",0.103035303195558
"line_21","line_5",0.108605522436837
"line_21","line_6",0.0733263710094789
"line_21","line_7",0.101581553300155
"line_21","line_8",0.0738195960122715
"line_21","line_9",0.0530889420488687
"line_22","line_23",0.267793906819615
"line_22","line_24",0.0917429246771585
"line_22","line_25",0.166449262124136
"line_22","line_26",0.285318918018895
"line_22","line_27",0.112318791903563
"line_22","line_28",0.0284587331436625
"line_22","line_29",-0.139347897233531
"line_22","line_3",0.159929672090095
"line_22","line_30",0.263091101970921
"line_22","line_31",0.0743885061899106
"line_22","line_32",0.152569843363596
"line_22","line_33",0.435686430353803
"line_22","line_34",0.173777706449141
"line_22","line_35",0.115714833974303
"line_22","line_36",0.0342341281001684
"line_22","line_37",0.192964068272318
"line_22","line_4",0.841021307421777
"line_22","line_5",0.603873947503885
"line_22","line_6",0.590701522579407
"line_22","line_7",0.0444185148790112
"line_22","line_8",0.22629674418546
"line_22","line_9",0.212070669901319
"line_23","line_24",0.264119788536443
"line_23","line_25",0.037414988342582
"line_23","line_26",0.495497678423612
"line_23","line_27",0.0507244053433601
"line_23","line_28",0.23404019465952
"line_23","line_29",0.177164389191371
"line_23","line_3",0.219553344182857
"line_23","line_30",0.215610594697756
"line_23","line_31",0.524832514704428
"line_23","line_32",0.0758519845591549
"line_23","line_33",0.451398215121192
"line_23","line_34",0.349950139787843
"line_23","line_35",0.214809687234294
"line_23","line_36",0.0543794916197837
"line_23","line_37",0.114873013532191
"line_23","line_4",0.207546302553486
"line_23","line_5",0.298269455176252
"line_23","line_6",0.305407254594711
"line_23","line_7",0.239953333022043
"line_23","line_8",0.237228250234145
"line_23","line_9",0.208497612220101
"line_24","line_25",0.110636643933898
"line_24","line_26",0.383524637418265
"line_24","line_27",0.115798288806251
"line_24","line_28",0.277478195675324
"line_24","line_29",0.218262637466377
"line_24","line_3",0.21908218659156
"line_24","line_30",0.102844686564243
"line_24","line_31",0.0958027967056238
"line_24","line_32",-0.0766941386070069
"line_24","line_33",0.210299618021949
"line_24","line_34",0.126774580556988
"line_24","line_35",0.146821282611814
"line_24","line_36",-0.0902612438545067
"line_24","line_37",-0.0665216475522985
"line_24","line_4",0.0286937385557831
"line_24","line_5",0.120674592569081
"line_24","line_6",0.119074443127459
"line_24","line_7",0.303469690708043
"line_24","line_8",0.194475474611293
"line_24","line_9",0.233272414688897
"line_25","line_26",0.00352083427200764
"line_25","line_27",-0.00331813128680932
"line_25","line_28",-0.109527842400093
"line_25","line_29",-0.168921791172957
"line_25","line_3",0.232777855929282
"line_25","line_30",0.0438410679393567
"line_25","line_31",-0.0833865421555355
"line_25","line_32",-0.15555513768604
"line_25","line_33",0.0352065640052626
"line_25","line_34",-0.107319374667633
"line_25","line_35",-0.208583126723399
"line_25","line_36",-0.552404732300905
"line_25","line_37",-0.0151040514104663
"line_25","line_4",0.248027418253371
"line_25","line_5",0.225218644977695
"line_25","line_6",0.265879991441779
"line_25","line_7",0.105903153110013
"line_25","line_8",0.244913033047551
"line_25","line_9",0.27044314512626
"line_26","line_27",0.245306769608636
"line_26","line_28",0.293661695622858
"line_26","line_29",0.192540834687806
"line_26","line_3",0.280979981223979
"line_26","line_30",0.229967767684699
"line_26","line_31",0.248316225978407
"line_26","line_32",0.115026481649469
"line_26","line_33",0.391699895298504
"line_26","line_34",0.293005524166956
"line_26","line_35",0.255627392225683
"line_26","line_36",0.0470814930553256
"line_26","line_37",0.136633238313955
"line_26","line_4",0.270791186923848
"line_26","line_5",0.392696252400059
"line_26","line_6",0.411445681250498
"line_26","line_7",0.320965088303975
"line_26","line_8",0.324170789582967
"line_26","line_9",0.327160597884515
"line_27","line_28",-0.0017272406071315
"line_27","line_29",0.0474458079121386
"line_27","line_3",0.130984698855347
"line_27","line_30",0.125088161173695
"line_27","line_31",-0.00180081565953683
"line_27","line_32",0.131187509763479
"line_27","line_33",0.112942793929297
"line_27","line_34",0.0404358206900212
"line_27","line_35",0.0391691580040431
"line_27","line_36",-0.0260264844365195
"line_27","line_37",-0.0297947084525312
"line_27","line_4",0.151803653469251
"line_27","line_5",0.170838389373592
"line_27","line_6",0.17721412005724
"line_27","line_7",0.10914510705536
"line_27","line_8",0.155385151625273
"line_27","line_9",0.170392569585647
"line_28","line_29",0.310893619183696
"line_28","line_3",0.187579266046134
"line_28","line_30",0.151044524762546
"line_28","line_31",0.219877156679596
"line_28","line_32",-0.163543391361342
"line_28","line_33",-0.0142325590195337
"line_28","line_34",0.323963450272101
"line_28","line_35",0.386624305120616
"line_28","line_36",0.0805788711294969
"line_28","line_37",0.0152879757211007
"line_28","line_4",0.0306604398212587
"line_28","line_5",0.149490593464763
"line_28","line_6",0.159799602231829
"line_28","line_7",0.101530822209801
"line_28","line_8",0.140429208271551
"line_28","line_9",0.150412586553212
"line_29","line_3",-0.0212790198118484
"line_29","line_30",-0.108331768126939
"line_29","line_31",0.245995402829422
"line_29","line_32",-0.0157095412431257
"line_29","line_33",-0.0544214700985107
"line_29","line_34",0.0621588895175681
"line_29","line_35",0.100919922823971
"line_29","line_36",0.0357308115100564
"line_29","line_37",-0.247453353756746
"line_29","line_4",-0.0882853509568423
"line_29","line_5",-0.0480171954105247
"line_29","line_6",-0.021918686041352
"line_29","line_7",0.0283621288925429
"line_29","line_8",-0.0283222267849916
"line_29","line_9",-0.0371901773387533
"line_3","line_30",0.218845988635467
"line_3","line_31",0.183324255146667
"line_3","line_32",-0.107430394670238
"line_3","line_33",0.112622411849862
"line_3","line_34",0.21354097298383
"line_3","line_35",0.112883347554364
"line_3","line_36",-0.115312097308893
"line_3","line_37",0.179138763819269
"line_3","line_4",0.187568865028426
"line_3","line_5",0.245023509928774
"line_3","line_6",0.296665922114543
"line_3","line_7",0.69966195640896
"line_3","line_8",0.799344570443311
"line_3","line_9",0.810848525306255
"line_30","line_31",0.014441683289914
"line_30","line_32",-0.0332698135648011
"line_30","line_33",0.298374194291875
"line_30","line_34",0.334843388220729
"line_30","line_35",0.330723442802773
"line_30","line_36",0.167109849976277
"line_30","line_37",0.312569116592702
"line_30","line_4",0.226144641671655
"line_30","line_5",0.319243408746478
"line_30","line_6",0.311479266230213
"line_30","line_7",0.0909077299240726
"line_30","line_8",0.200917355801899
"line_30","line_9",0.168703119032491
"line_31","line_32",0.04722689008659
"line_31","line_33",0.117666070920701
"line_31","line_34",0.262421785314059
"line_31","line_35",0.167168909251036
"line_31","line_36",0.00103616207754252
"line_31","line_37",-0.0337165030757133
"line_31","line_4",0.0636975284277272
"line_31","line_5",0.132845461394692
"line_31","line_6",0.170701461249512
"line_31","line_7",0.132719260423246
"line_31","line_8",0.110434310815412
"line_31","line_9",0.107872443896494
"line_32","line_33",0.20879426648649
"line_32","line_34",0.000794422267817166
"line_32","line_35",-0.0712532967264125
"line_32","line_36",0.154993385706002
"line_32","line_37",-0.0478677837722167
"line_32","line_4",0.157039841206937
"line_32","line_5",0.129780711565131
"line_32","line_6",0.140326859935527
"line_32","line_7",-0.0804749371354214
"line_32","line_8",-0.057547195774959
"line_32","line_9",-0.0859544197196248
"line_33","line_34",0.438892593590965
"line_33","line_35",0.296229114573254
"line_33","line_36",0.202721712218821
"line_33","line_37",0.241895522482881
"line_33","line_4",0.279595235742618
"line_33","line_5",0.30157912821773
"line_33","line_6",0.273115976797487
"line_33","line_7",0.150052485987078
"line_33","line_8",0.150380688001107
"line_33","line_9",0.126071668345236
"line_34","line_35",0.69355859278901
"line_34","line_36",0.232386344105725
"line_34","line_37",0.262131561688176
"line_34","line_4",0.107193228780249
"line_34","line_5",0.223232598856961
"line_34","line_6",0.210900818982161
"line_34","line_7",0.0955366008452551
"line_34","line_8",0.158460382236767
"line_34","line_9",0.117599807116705
"line_35","line_36",0.352325869983898
"line_35","line_37",0.217413864009637
"line_35","line_4",0.021323107467748
"line_35","line_5",0.12715364344933
